691,5,red,67,11,true,true,true,true,medium,medium,true,true,false,push,true,low,25,true,"waited for ball from other side but never showed up",691,"2014-03-08 11:53:53 AM"
4543,6,blue,22,56,false,true,true,true,medium,medium,false,false,false,none,true,none,0,true,"got stuck 37 secs into the match didn't get out until 30 secs until match ended",691,"2014-03-08 12:02:52 PM"
1159,6,red,22,56,false,true,true,false,medium,medium,true,false,false,none,false,none,0,false,,691,"2014-03-08 12:03:06 PM"
3303,6,red,22,56,true,true,true,true,fast,high,true,true,false,both,false,both,50,true,,691,"2014-03-08 12:03:10 PM"
8,6,red,,,false,false,false,false,,"I'm guessing lost connection.",691,"2014-03-08 12:04:08 PM"
5102,7,blue,132,10,false,true,true,false,fast,medium,true,true,false,toss,true,none,0,true,"Did not make goals, but passed and drove VERY well",691,"2014-03-08 12:12:13 PM"
5102,7,blue,132,10,false,true,true,false,fast,medium,true,true,false,toss,true,none,0,true,"Did not make goals, but passed and drove VERY well",691,"2014-03-08 12:12:14 PM"
670,,red,,,true,true,true,false,medium,high,true,true,false,toss,false,high,,true,"mainly defense",691,"2014-03-08 12:12:46 PM"
3501,7,red,182,68,true,true,true,true,medium,medium,true,true,false,none,false,low,100,true,,691,"2014-03-08 12:13:00 PM"
2643,7,red,182,68,true,true,true,false,medium,medium,false,true,false,none,false,none,0,false,,691,"2014-03-08 12:13:05 PM"
841,7,blue,182,68,false,true,true,false,medium,medium,true,true,false,push,true,both,,true,,691,"2014-03-08 12:14:04 PM"
670,7,red,185,14,true,true,true,false,medium,high,true,true,false,toss,false,high,,true,"mainly defense",691,"2014-03-08 12:14:13 PM"
3970,8,red,,,false,false,false,false,none,none,false,false,false,none,false,none,,false,"no movement ",691,"2014-03-08 12:19:40 PM"
2637,8,blue,110,22,false,true,true,false,fast,medium,true,true,false,toss,true,high,66,true,,691,"2014-03-08 12:20:27 PM"
3189,8,red,110,22,true,true,true,false,medium,medium,true,false,true,both,false,both,,false,,691,"2014-03-08 12:20:28 PM"
3970,8,red,110,22,false,false,false,false,none,none,false,false,false,none,false,none,,false,"no movement ",691,"2014-03-08 12:20:42 PM"
4973,8,red,110,22,true,true,true,false,medium,none,true,true,false,push,false,low,100,false,"pushes balls into goal",691,"2014-03-08 12:20:52 PM"
1148,9,red,77,38,false,true,true,false,fast,high,false,true,false,none,false,none,0,false,"seem to have no shooter",691,"2014-03-08 12:37:02 PM"
1323,9,red,77,38,true,true,true,false,fast,high,true,true,true,both,true,both,66,true,,691,"2014-03-08 12:37:12 PM"
